Theta [deg.]  Phi   [deg.]  Abs(Grlz)[dBi   ]   Abs(Theta)[dBi   ]  Phase(Theta)[deg.]  Abs(Phi  )[dBi   ]  Phase(Phi  )[deg.]  1/Ax.Ratio[dB    ]  
------------------------------------------------------------------------------------------------------------------------------------------------------
  85.000         -90.000           -2.420e+00          -7.564e+00              31.650          -4.005e+00              65.893          -1.107e+01     
  90.000         -90.000           -3.218e+00          -8.532e+00              31.373          -4.731e+00              64.617          -1.145e+01     
  95.000         -90.000           -4.010e+00          -9.516e+00              30.913          -5.445e+00              63.170          -1.185e+01     
 100.000         -90.000           -4.796e+00          -1.052e+01              30.184          -6.149e+00              61.604          -1.223e+01     
 105.000         -90.000           -5.582e+00          -1.155e+01              29.063          -6.849e+00              59.990          -1.255e+01     
 110.000         -90.000           -6.376e+00          -1.262e+01              27.379          -7.555e+00              58.409          -1.272e+01     
 115.000         -90.000           -7.189e+00          -1.372e+01              24.895          -8.280e+00              56.955          -1.267e+01     
 120.000         -90.000           -8.036e+00          -1.488e+01              21.286          -9.043e+00              55.728          -1.230e+01     
 125.000         -90.000           -8.928e+00          -1.607e+01              16.123          -9.861e+00              54.840          -1.156e+01     
 130.000         -90.000           -9.877e+00          -1.725e+01               8.903          -1.076e+01              54.408          -1.043e+01     
 135.000         -90.000           -1.088e+01          -1.830e+01             359.203          -1.175e+01              54.575          -8.941e+00     
 140.000         -90.000           -1.191e+01          -1.905e+01             347.117          -1.285e+01              55.509          -7.182e+00     
 145.000         -90.000           -1.293e+01          -1.931e+01             333.770          -1.406e+01              57.415          -5.348e+00     
 150.000         -90.000           -1.383e+01          -1.907e+01             321.067          -1.538e+01              60.523          -3.973e+00     
 155.000         -90.000           -1.452e+01          -1.848e+01             310.523          -1.675e+01              65.031          -4.229e+00     
 160.000         -90.000           -1.491e+01          -1.777e+01             302.599          -1.807e+01              70.946          -6.311e+00     
 165.000         -90.000           -1.503e+01          -1.712e+01             297.049          -1.921e+01              77.798          -9.274e+00     
 170.000         -90.000           -1.499e+01          -1.661e+01             293.442          -2.004e+01              84.439          -1.249e+01     
 175.000         -90.000           -1.490e+01          -1.630e+01             291.424          -2.052e+01              89.298          -1.523e+01     
-180.000         -85.000           -1.486e+01          -1.580e+01             289.816          -2.197e+01              87.798          -1.637e+01     
-175.000         -85.000           -1.491e+01          -1.591e+01             290.502          -2.175e+01              85.958          -1.523e+01     
-170.000         -85.000           -1.502e+01          -1.625e+01             292.632          -2.109e+01              81.098          -1.246e+01     
-165.000         -85.000           -1.510e+01          -1.679e+01             296.455          -2.002e+01              74.804          -9.167e+00     
-160.000         -85.000           -1.502e+01          -1.748e+01             302.392          -1.866e+01              68.698          -6.049e+00     
-155.000         -85.000           -1.466e+01          -1.823e+01             310.961          -1.718e+01              63.733          -3.707e+00     
-150.000         -85.000           -1.398e+01          -1.883e+01             322.456          -1.571e+01              60.159          -3.344e+00     
-145.000         -85.000           -1.306e+01          -1.902e+01             336.272          -1.433e+01              57.861          -4.879e+00     
-140.000         -85.000           -1.202e+01          -1.863e+01             350.517          -1.309e+01              56.613          -6.822e+00     
-135.000         -85.000           -1.095e+01          -1.773e+01               3.030          -1.197e+01              56.198          -8.619e+00     
-130.000         -85.000           -9.920e+00          -1.655e+01              12.779          -1.099e+01              56.438          -1.010e+01     
-125.000         -85.000           -8.948e+00          -1.527e+01              19.881          -1.010e+01              57.187          -1.119e+01     
-120.000         -85.000           -8.037e+00          -1.402e+01              24.901          -9.298e+00              58.323          -1.188e+01     
-115.000         -85.000           -7.177e+00          -1.283e+01              28.399          -8.555e+00              59.741          -1.220e+01     
-110.000         -85.000           -6.354e+00          -1.171e+01              30.817          -7.851e+00              61.341          -1.223e+01     
-105.000         -85.000           -5.553e+00          -1.063e+01              32.474          -7.169e+00              63.030          -1.204e+01     
-100.000         -85.000           -4.764e+00          -9.599e+00              33.596          -6.493e+00              64.720          -1.173e+01     
 -95.000         -85.000           -3.977e+00          -8.599e+00              34.344          -5.814e+00              66.334          -1.137e+01     
 -90.000         -85.000           -3.186e+00          -7.622e+00              34.833          -5.124e+00              67.804          -1.099e+01     
 -85.000         -85.000           -2.390e+00          -6.665e+00              35.142          -4.421e+00              69.079          -1.065e+01     
 -80.000         -85.000           -1.589e+00          -5.727e+00              35.324          -3.704e+00              70.124          -1.036e+01     
 -75.000         -85.000           -7.872e-01          -4.810e+00              35.413          -2.977e+00              70.923          -1.013e+01     
 -70.000         -85.000            1.020e-02          -3.917e+00              35.429          -2.243e+00              71.473          -9.951e+00     
 -65.000         -85.000            7.970e-01          -3.053e+00              35.386          -1.510e+00              71.788          -9.830e+00     
 -60.000         -85.000            1.566e+00          -2.224e+00              35.292          -7.835e-01              71.891          -9.759e+00     
 -55.000         -85.000            2.310e+00          -1.435e+00              35.150          -7.264e-02              71.812          -9.727e+00     
 -50.000         -85.000            3.020e+00          -6.920e-01              34.969           6.143e-01              71.588          -9.728e+00     
 -45.000         -85.000            3.690e+00          -8.551e-04              34.756           1.269e+00              71.256          -9.751e+00     
 -40.000         -85.000            4.312e+00           6.332e-01              34.518           1.882e+00              70.851          -9.790e+00     
 -35.000         -85.000            4.880e+00           1.205e+00              34.267           2.445e+00              70.409          -9.837e+00     
 -30.000         -85.000            5.386e+00           1.710e+00              34.015           2.952e+00              69.962          -9.887e+00     
 -25.000         -85.000            5.824e+00           2.145e+00              33.773           3.393e+00              69.537          -9.935e+00     
 -20.000         -85.000            6.190e+00           2.506e+00              33.555           3.764e+00              69.157          -9.979e+00     
 -15.000         -85.000            6.480e+00           2.789e+00              33.372           4.058e+00              68.843          -1.001e+01     
 -10.000         -85.000            6.689e+00           2.993e+00              33.234           4.271e+00              68.608          -1.004e+01     
  -5.000         -85.000            6.816e+00           3.116e+00              33.148           4.400e+00              68.464          -1.006e+01     
   0.000         -85.000            6.858e+00           3.157e+00              33.120           4.443e+00              68.415          -1.006e+01     
   5.000         -85.000            6.815e+00           3.116e+00              33.150           4.400e+00              68.465          -1.006e+01     
  10.000         -85.000            6.689e+00           2.992e+00              33.236           4.271e+00              68.611          -1.004e+01     
  15.000         -85.000            6.479e+00           2.787e+00              33.376           4.058e+00              68.847          -1.002e+01     
  20.000         -85.000            6.189e+00           2.502e+00              33.560           3.764e+00              69.162          -9.980e+00     
  25.000         -85.000            5.823e+00           2.141e+00              33.779           3.394e+00              69.543          -9.936e+00     
  30.000         -85.000            5.384e+00           1.706e+00              34.022           2.952e+00              69.969          -9.888e+00     
  35.000         -85.000            4.878e+00           1.200e+00              34.277           2.446e+00              70.417          -9.838e+00     
  40.000         -85.000            4.311e+00           6.270e-01              34.530           1.883e+00              70.860          -9.792e+00     
  45.000         -85.000            3.688e+00          -7.599e-03              34.770           1.270e+00              71.265          -9.753e+00     
  50.000         -85.000            3.018e+00          -6.993e-01              34.986           6.157e-01              71.599          -9.731e+00     
  55.000         -85.000            2.307e+00          -1.443e+00              35.170          -7.114e-02              71.824          -9.731e+00     
  60.000         -85.000            1.564e+00          -2.232e+00              35.315          -7.819e-01              71.903          -9.763e+00     
  65.000         -85.000            7.945e-01          -3.062e+00              35.414          -1.508e+00              71.801          -9.836e+00     
  70.000         -85.000            7.644e-03          -3.926e+00              35.462          -2.242e+00              71.487          -9.958e+00     
  75.000         -85.000           -7.898e-01          -4.819e+00              35.451          -2.975e+00              70.937          -1.014e+01     
  80.000         -85.000           -1.591e+00          -5.736e+00              35.369          -3.703e+00              70.139          -1.037e+01     
  85.000         -85.000           -2.392e+00          -6.674e+00              35.196          -4.420e+00              69.094          -1.067e+01     
  90.000         -85.000           -3.188e+00          -7.631e+00              34.896          -5.123e+00              67.819          -1.101e+01     
  95.000         -85.000           -3.979e+00          -8.608e+00              34.418          -5.813e+00              66.348          -1.139e+01     
 100.000         -85.000           -4.766e+00          -9.608e+00              33.683          -6.492e+00              64.734          -1.176e+01     
 105.000         -85.000           -5.556e+00          -1.064e+01              32.577          -7.168e+00              63.043          -1.207e+01     
 110.000         -85.000           -6.356e+00          -1.171e+01              30.939          -7.851e+00              61.354          -1.226e+01     
 115.000         -85.000           -7.180e+00          -1.284e+01              28.542          -8.555e+00              59.753          -1.224e+01     
 120.000         -85.000           -8.041e+00          -1.403e+01              25.067          -9.299e+00              58.334          -1.193e+01     
 125.000         -85.000           -8.953e+00          -1.529e+01              20.073          -1.010e+01              57.197          -1.124e+01     
 130.000         -85.000           -9.926e+00          -1.656e+01              12.994          -1.099e+01              56.447          -1.015e+01     
 135.000         -85.000           -1.096e+01          -1.776e+01               3.257          -1.198e+01              56.206          -8.668e+00     
 140.000         -85.000           -1.203e+01          -1.867e+01             350.725          -1.309e+01              56.620          -6.868e+00     
 145.000         -85.000           -1.307e+01          -1.906e+01             336.426          -1.434e+01              57.868          -4.919e+00     
 150.000         -85.000           -1.400e+01          -1.887e+01             322.541          -1.571e+01              60.167          -3.371e+00     
 155.000         -85.000           -1.468e+01          -1.826e+01             310.990          -1.718e+01              63.742          -3.712e+00     
 160.000         -85.000           -1.504e+01          -1.751e+01             302.391          -1.867e+01              68.711          -6.047e+00     
 165.000         -85.000           -1.511e+01          -1.680e+01             296.442          -2.003e+01              74.819          -9.166e+00     
 170.000         -85.000           -1.503e+01          -1.626e+01             292.618          -2.110e+01              81.113          -1.246e+01     
 175.000         -85.000           -1.491e+01          -1.592e+01             290.494          -2.176e+01              85.967          -1.523e+01     
-180.000         -80.000           -1.486e+01          -1.549e+01             288.928          -2.355e+01              83.227          -1.637e+01     
-175.000         -80.000           -1.492e+01          -1.561e+01             289.636          -2.323e+01              81.395          -1.525e+01     
-170.000         -80.000           -1.506e+01          -1.597e+01             291.844          -2.233e+01              76.755          -1.251e+01     
-165.000         -80.000           -1.520e+01          -1.654e+01             295.833          -2.097e+01              71.145          -9.172e+00     
-160.000         -80.000           -1.518e+01          -1.728e+01             302.089          -1.936e+01              66.106          -5.918e+00     
-155.000         -80.000           -1.487e+01          -1.807e+01             311.225          -1.769e+01              62.307          -3.293e+00     
-150.000         -80.000           -1.420e+01          -1.869e+01             323.592          -1.611e+01              59.794          -2.749e+00     
-145.000         -80.000           -1.326e+01          -1.883e+01             338.432          -1.467e+01              58.376          -4.454e+00     
-140.000         -80.000           -1.218e+01          -1.832e+01             353.460          -1.339e+01              57.831          -6.494e+00     
-135.000         -80.000           -1.107e+01          -1.728e+01               6.294          -1.226e+01              57.971          -8.306e+00     
-130.000         -80.000           -1.001e+01          -1.598e+01              16.032          -1.127e+01              58.647          -9.751e+00     
